name,college,url
"Classical Studies-Material Culture & History Track, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30185&returnto=22229
"Comparative Literature, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29920&returnto=22229
"French–Education Track, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31174&returnto=22229
"French–Language & Culture Track, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29875&returnto=22229
"German–Education Track, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31176&returnto=22229
"German–Language & Culture Track, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29874&returnto=22229
"Italian Studies, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29873&returnto=22229
"Japanese–Education Track, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31177&returnto=22229
"Japanese–Language & Culture Track, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29872&returnto=22229
"Russian, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29871&returnto=22229
"Spanish–Education Track, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29870&returnto=22229
"Spanish–Language and Culture Track, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31172&returnto=22229
Arabic Language and Culture Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29898&returnto=22229
Asian Studies Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29908&returnto=22229
ASL and Deaf Studies Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30964&returnto=22229
Business French Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30195&returnto=22229
Chinese Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29909&returnto=22229
Classical Studies Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29893&returnto=22229
French Cultural Studies Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30241&returnto=22229
French Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31866&returnto=22229
German Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29890&returnto=22229
Italian Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29889&returnto=22229
Japanese Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29888&returnto=22229
Korean Studies Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31876&returnto=22229
Portuguese Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29883&returnto=22229
Russian Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29881&returnto=22229
Spanish for the Professions Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30240&returnto=22229
Spanish Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29877&returnto=22229
"Artificial Intelligence, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31158&returnto=22229
"Philosophy, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29859&returnto=22229
Human Rights Studies Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30197&returnto=22229
Philosophy Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29854&returnto=22229
"Political Science, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29862&returnto=22229
Environmental and Sustainability Studies Certificate,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30243&returnto=22229
Public Policy Certificate,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31911&returnto=22229
Environmental Politics and Policy Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29860&returnto=22229
Political Science Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29861&returnto=22229
"Digital Criminology, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30903&returnto=22229
"Law and Society, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29865&returnto=22229
"Sociology, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31790&returnto=22229
"Digital Criminology, BS",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31340&returnto=22229
Law and Society Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29863&returnto=22229
Sociology Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29864&returnto=22229
"Art History, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29892&returnto=22229
"Design Studies, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31972&returnto=22229
"Film & Video, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31953&returnto=22229
"Interdisciplinary Performance, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31852&returnto=22229
"Music: General Music Studies Concentration, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31304&returnto=22229
"Music: Jazz Studies Concentration, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=32003&returnto=22229
"Music: Music Technology Concentration, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31303&returnto=22229
"Music: Music Theory & Composition Concentration, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=32004&returnto=22229
"Sound for the Performing Arts, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29897&returnto=22229
"Studio Arts and Technology, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29899&returnto=22229
"Theatre, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29900&returnto=22229
"Visual Arts Design Education, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30436&returnto=22229
"Visual Arts Education, BA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29903&returnto=22229
"Industrial Design Professional Program, BFA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29895&returnto=22229
"Integrated Studio Arts, BFA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29894&returnto=22229
"Interior Design Professional Program, BFA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29896&returnto=22229
"Visual Communication Design, BFA",College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29904&returnto=22229
Acting: Communication through Performance Certificate,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30159&returnto=22229
Music Technology Certificate,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30497&returnto=22229
Sports Studies and Production Certificate,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31888&returnto=22229
Theatre Lighting Certificate,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30158&returnto=22229
Art and Design Studio Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29878&returnto=22229
Art History Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29879&returnto=22229
Dance Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29880&returnto=22229
Electronic and Time-Based Art Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29882&returnto=22229
Film & Video Studies Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31889&returnto=22229
Music History and Theory Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29884&returnto=22229
Theatre Design and Production Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29885&returnto=22229
Theatre Minor,College of Liberal Arts,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29886&returnto=22229
Information Studies Minor,Libraries and School of Information Studies,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31887&returnto=22229
"Pharmaceutical Sciences, BS",College of Pharmacy,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29868&returnto=22229
"Aeronautical Technology, BS (Indianapolis International Airport Statewide)",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30573&returnto=22229
"Multidisciplinary Technology, BS (Statewide)",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30572&returnto=22229
Advanced Global Technology Minor,Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30521&returnto=22229
"Aeronautical Engineering Technology, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29788&returnto=22229
"Aerospace Financial Analysis, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30152&returnto=22229
"Airline Management and Operations, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30149&returnto=22229
"Airport Management and Operations, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30150&returnto=22229
"Aviation Management, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29787&returnto=22229
"Professional Flight Technology, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29785&returnto=22229
"Unmanned Aerial Systems, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30151&returnto=22229
Unmanned Aerial Systems Minor,Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31873&returnto=22229
"Building Information Modeling, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30160&returnto=22229
"Construction Management, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31980&returnto=22229
"Design and Construction Integration, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30856&returnto=22229
"Interior Architecture, BS (Indianapolis Only)",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31976&returnto=22229
Construction Graphics Minor,Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29795&returnto=22229
Construction Management Minor,Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30254&returnto=22229
Design and Construction Integration Minor,Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31193&returnto=22229
"Computer and Information Technology, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29780&returnto=22229
"Computing Infrastructure and Network Engineering Technology, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30255&returnto=22229
"Computing Systems Analysis & Design, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31322&returnto=22229
"Cybersecurity, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31984&returnto=22229
"Data Analytics, Technologies, and Applications, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31046&returnto=22229
Computer and Information Technology Minor,Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29796&returnto=22229
"Animation And Visual Effects, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31127&returnto=22229
"Data Visualization, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30228&returnto=22229
"Game Development, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31128&returnto=22229
"Themed Entertainment Design, BS (Indianapolis only)",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=32002&returnto=22229
"UX Design, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30156&returnto=22229
"Web Programming & Design, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30147&returnto=22229
"Mechanical Engineering Technology, AS (Statewide Locations Only)",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30533&returnto=22229
"Audio Engineering Technology, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30148&returnto=22229
"Automation and Systems Integration Engineering Technology, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30259&returnto=22229
"Computer Engineering Technology, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31982&returnto=22229
"Digital Enterprise Systems, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31129&returnto=22229
"Electrical Engineering Technology, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31985&returnto=22229
"Energy Engineering Technology, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30517&returnto=22229
"Engineering Technology, BS (Statewide Locations Only)",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30535&returnto=22229
"Industrial Engineering Technology, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30542&returnto=22229
"Mechanical Engineering Technology, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29776&returnto=22229
"Mechatronics Engineering Technology, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30260&returnto=22229
"Robotics Engineering Technology, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30258&returnto=22229
"Smart Manufacturing Industrial Informatics, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30983&returnto=22229
"Supply Chain & Sales Engineering Technology, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30528&returnto=22229
Industrial Engineering Technology Certificate,Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30505&returnto=22229
Electrical Engineering Technology Minor,Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30163&returnto=22229
Product Lifecycle Management Minor,Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29793&returnto=22229
Smart Manufacturing Enterprise Minor,Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30518&returnto=22229
Supply Chain Engineering Technology Minor,Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29791&returnto=22229
Aerospace Studies Minor,Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29805&returnto=22229
Military Science and Leadership Minor,Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29809&returnto=22229
Naval Science Minor,Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29810&returnto=22229
"Engineering Technology Education, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29774&returnto=22229
"Human Resource Development, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30257&returnto=22229
"Organizational Leadership, BS",Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29769&returnto=22229
Human Resource Management Certificate (Purdue in Indianapolis and Statewide Only),Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30931&returnto=22229
Leadership Series Certificate (Purdue in Indianapolis and Statewide Only),Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30932&returnto=22229
Teaching Secondary Education Computational Thinking Certificate,Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30909&returnto=22229
Design and Innovation Minor,Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30325&returnto=22229
Organizational Leadership Minor,Polytechnic Institute,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31862&returnto=22229
"Interdisciplinary Science, BS (Biology)",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30187&returnto=22229
"Interdisciplinary Science, BS (Chemistry)",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30189&returnto=22229
"Interdisciplinary Science, BS (Computer Science)",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30183&returnto=22229
"Interdisciplinary Science, BS (Earth, Atmospheric, and Planetary Sciences)",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30182&returnto=22229
"Interdisciplinary Science, BS (Mathematics)",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30188&returnto=22229
"Interdisciplinary Science, BS (Physics)",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30190&returnto=22229
"Interdisciplinary Science, BS (Statistics)",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30184&returnto=22229
"Science Education - Biology Concentration, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30201&returnto=22229
"Science Education - Chemistry Concentration, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30200&returnto=22229
"Science Education - Earth Space Science Concentration, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30198&returnto=22229
"Science Education - Physics Concentration, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30181&returnto=22229
Applications in Data Science Certificate,College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30574&returnto=22229
Learning Beyond the Classroom Certificate,College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31907&returnto=22229
"Biology, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29849&returnto=22229
"Cell, Molecular, and Developmental Biology, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29846&returnto=22229
"Chemical Biology & Biochemistry, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29850&returnto=22229
"Ecology, Evolution, and Environmental Biology, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29845&returnto=22229
"Genetics, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29844&returnto=22229
"Health and Disease, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29843&returnto=22229
"Microbiology, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29841&returnto=22229
"Neurobiology and Physiology, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29840&returnto=22229
Biological Sciences Minor,College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29867&returnto=22229
"Chemistry, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29837&returnto=22229
"Biochemistry (Chemistry), BSCH",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29839&returnto=22229
"Chemistry (ACS), BSCH",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29838&returnto=22229
Chemistry Minor,College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29858&returnto=22229
"Artificial Intelligence, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31951&returnto=22229
"Computer Science Honors: Algorithmic Foundations, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31086&returnto=22229
"Computer Science Honors: Computational Science and Engineering, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31079&returnto=22229
"Computer Science Honors: Computer Graphics and Visualization, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31080&returnto=22229
"Computer Science Honors: Database and Information Systems, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29833&returnto=22229
"Computer Science Honors: Machine Intelligence, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31993&returnto=22229
"Computer Science Honors: Programming Language, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31082&returnto=22229
"Computer Science Honors: Security, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31083&returnto=22229
"Computer Science Honors: Software Engineering, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31084&returnto=22229
"Computer Science Honors: Software Engineering, BS (West Lafayette & Indianapolis)",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31994&returnto=22229
"Computer Science Honors: Systems Software, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31085&returnto=22229
"Computer Science: Algorithmic Foundations, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31070&returnto=22229
"Computer Science: Computational Science And Engineering, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31071&returnto=22229
"Computer Science: Computer Graphics and Visualization, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31072&returnto=22229
"Computer Science: Database and Information Systems, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31073&returnto=22229
"Computer Science: Machine Intelligence, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31991&returnto=22229
"Computer Science: Programming Languages, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31075&returnto=22229
"Computer Science: Security, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31076&returnto=22229
"Computer Science: Software Engineering, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31992&returnto=22229
"Computer Science: Systems Software, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31078&returnto=22229
"Data Science, BS (CS)",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31952&returnto=22229
Computer Science Minor,College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29857&returnto=22229
Data Science First Year (CS),College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30270&returnto=22229
"Atmospheric Science, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29831&returnto=22229
"Environmental Geoscience, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29829&returnto=22229
"Geology and Geophysics, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29828&returnto=22229
"Planetary Sciences, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29827&returnto=22229
Atmospheric Science Minor,College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31749&returnto=22229
Earth and Planetary Sciences Minor,College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31839&returnto=22229
"Actuarial Science Honors, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29825&returnto=22229
"Actuarial Science, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29823&returnto=22229
"Applied Mathematics, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29821&returnto=22229
"Data Science, BS (Mathematics)",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30985&returnto=22229
"Mathematics Education, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29817&returnto=22229
"Mathematics Honors, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29816&returnto=22229
"Mathematics, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29819&returnto=22229
"Mathematics/Business, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29820&returnto=22229
"Mathematics/Computer Science, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29815&returnto=22229
"Mathematics/Statistics, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29814&returnto=22229
Mathematics Minor,College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29855&returnto=22229
Data Science First Year (Math),College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31025&returnto=22229
"Applied Physics Honors, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29813&returnto=22229
"Applied Physics, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29812&returnto=22229
"Physics Honors, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29808&returnto=22229
"Physics, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29806&returnto=22229
Astronomy Minor,College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29866&returnto=22229
Physics Minor,College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31861&returnto=22229
"Applied Statistics, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29804&returnto=22229
"Data Science, BS (Statistics)",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30246&returnto=22229
"Statistics - Math Emphasis, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29802&returnto=22229
"Statistics Honors, BS",College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29799&returnto=22229
Statistics Minor,College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29852&returnto=22229
Data Science First Year (Statistics),College of Science,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30271&returnto=22229
"Veterinary Nursing Distance Learning, AAS",College of Veterinary Medicine,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31097&returnto=22229
"Veterinary Nursing, AAS",College of Veterinary Medicine,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31098&returnto=22229
"Veterinary Nursing Completion, BSVN",College of Veterinary Medicine,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31096&returnto=22229
"Veterinary Nursing, BSVN",College of Veterinary Medicine,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29767&returnto=22229
Entrepreneurship and Innovation Certificate,Office of the Provost,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=29928&returnto=22229
Quantum Information Science and Technology Certificate,Office of the Provost,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31969&returnto=22229
Systems Certificate,Office of the Provost,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30443&returnto=22229
Extensive Industry Co-op Certificate,Office of the Provost,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30477&returnto=22229
Industry Co-op Certificate,Office of the Provost,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=30478&returnto=22229
Learning While Working Certificate,Office of the Provost,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31949&returnto=22229
Pharmaceutical Manufacturing Certificate,Office of the Provost,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31334&returnto=22229
Semiconductors and Microelectronics Certificate,Office of the Provost,https://catalog.purdue.edu/preview_program.php?catoid=17&poid=31335&returnto=22229
